Ordered By Time In (ms)

Method Name                                                                                      Calls       Time In   Time In Avg      Time Tot  Time Tot Avg      Calls In  Calls In Avg     Calls Tot Calls Tot Avg
MSPlus.Web.UI.WebControls.ToolBar.AddParsedSubObject                                                 0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.ToolBar.CreateMenu                                                         0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.ToolBar.GetNodeById                                                        0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.ToolBar.EnsureChildNode                                                    0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.ToolBar.BuildSubMenuHtml                                                   0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.ToolBar.BuildGroupMenuHtml                                                 0             0             0             0             0             0             0             0             0

Ordered By Time In Avg (ms/call)

Method Name                                                                                      Calls       Time In   Time In Avg      Time Tot  Time Tot Avg      Calls In  Calls In Avg     Calls Tot Calls Tot Avg
MSPlus.Web.UI.Design.WebControls.ToolBarDesigner.PostFilterProperties                                1             0             0             0             0             0             0             0             0
MSPlus.Web.UI.Design.WebControls.ToolBarDesigner.GetDesignTimeHtml                                   5             0             0             0             0             5             1             5             1
MSPlus.Web.UI.Design.WebControls.ToolBarDesigner.get_DesignToolBar                                   5             0             0             0             0             0             0             0             0
MSPlus.Web.UI.Design.WebControls.ToolBarDesigner.get_AllowResize                                     3             0             0             0             0             0             0             0             0
MSPlus.Web.UI.Design.WebControls.ToolBarDesigner..ctor                                               2             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.MSPlusWebControl.ConvertColorToString                                      0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.MSPlusWebControl.GetControlStyle                                           0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.MSPlusWebControl..ctor                                                     0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.MSMenu.CreateKeyShortScript                                                0             0             0             0             0             0             0             0             0
MSPlus.Web.UI.WebControls.MSMenu.CreateSubRootScript                                                 0             0             0             0             0             0             0             0             0
